,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence
38,2,⛅Morning Ride - Friday wind in your face,16037.3,2427,2494,48.7,Ride,10.0,2505436619,activity_1562305014.tcx,2660956986.0,2019-07-05T05:36:57Z,2019-07-05T06:36:57Z,(GMT+00:00) Europe/London,3600.0,"[52.887689, -1.298871]","[52.915059, -1.432279]",,,United Kingdom,52.887689,-1.298871,6,4,0,2,0,False,True,False,False,everyone,False,b1300675,False,2660956986,6.608,11.3,123.7,300.1,False,True,149.4,165.0,False,True,52.6,30.4,2,0,False,55.0,2265413,1,a2505436619,mhxaIh|{FHSf@DZJ|BIx@T^b@ARmA`FQ~@C`@A`A@^HlATnA?`@{@pAe@xAW|BWzCCn@YpCHVFFbBrAjAp@`AZtABj@RrB`BFP?HAXi@zCi@hCsBnKW`AkA`Dw@tCIjAMp@UdASl@QVMFYAeF}C[Ow@SgACu@J}Ab@oAf@o@l@s@~Aw@jAc@v@cC~FWf@W^aCxAmBp@oBvAoAf@u@NoJV_Eb@aH|Au@HQPENARHfAXlDr@~GHvA^|D@x@K`CC~AFpDJ~B?~@PnCZtBv@fCNjANnB`@pKH`ODxAV|DLhBlAlJNvBj@dF^nBl@zBHl@FxA\vFb@pDFfA@v@Ex@q@jDYpBm@lCOz@QjBuAvH[lDk@xDSpBYjBq@xDkBrIiCzKkAlE_FtSM`Ac@vBQnAu@xDm@|Bm@zCU|@sBxLmB|Im@|BqClNcAfEoAbGaAvDmApHUp@QPUEkAc@QBETBx@Aj@@tCI~@]`Cs@tCe@bCM`AcApGY~By@nFuApGK^s@bBq@~DMjAe@~CAVcBxI_A|DyAbFO`B[|BO`BObAYtA_@dEe@~Bq@~DgAfFeFxTo@~D]vCc@~ESlAgA|E{@bDyBdHU`Ai@tCWbCm@|Eg@|AQz@AVYhA]~@[fAUhA?\HLTThA\pEpA~@h@dBv@n@f@Rf@BVCpA@n@Z|@Jj@@VCToBnFu@|CETBVCdAEl@c@zB[hDQx@Al@Ih@AZUvAEn@c@pBEx@@`CDf@d@xDRbCBhCAbAM~ABPLZxBvC\l@Hh@JxA?nBBz@F`@Tp@\v@PXrBtC|BxC`@Xb@RV?^If@RRRDRElANVvBlA`@NzCt@xD^lAJfCCxAIdBUdD}@h@WPSCKQGOHe@t@]pAE|Be@|DKrAApCEjAW~Ak@xBQ^[f@q@v@mA`AcBv@{Br@}BhAcAdAm@j@Yp@oApEoAxD]x@o@pAQXy@j@UXe@t@UTK@iAEcAb@yBRqBW_ARcAKg@Fc@Tc@b@g@~@w@j@wAbBuBzAq@TaFx@s@FwAG]PGVAf@b@nBJDHEEu@i@mBeAmEMCUaBAu@B[f@_C`@eAF[r@mEL_Bx@}Hd@wCj@qCz@yBb@}@p@_A`AcBf@cAFQHg@D{@DMHIj@OVU^qADcAASGOwAqAOFY`ADr@HX,2,
39,2,⛅Blackrocks and lea first time,19379.4,6724,11312,565.6,Ride,10.0,2498687331,activity_1562081945.tcx,2654041397.0,2019-07-02T15:39:11Z,2019-07-02T16:39:11Z,(GMT+00:00) Europe/London,3600.0,"[53.114318, -1.513909]","[53.114389, -1.513982]",,,United Kingdom,53.114318,-1.513909,0,9,0,5,0,False,False,False,False,everyone,False,b1280786,False,2654041397,2.882,13.4,128.6,864.7,False,True,148.4,185.0,False,True,319.8,76.5,0,4,False,144.0,2265413,1,a2498687331,m{dcI|tfHLWf@sMc@}DG_JvAgUJcEGmEMk@_BmBgB_Fs@o@gBDkJbCuLiCm@FcCrAcDhCcEjF{LhVaDvBcDzEoBzEGjAJb@K\S@Ur@y@FJCh@`Al@jCl@p@Bt@Mf@Bn@NZ@]S]@mATBLCDhBMq@Hq@AxAWDKc@^cAJfCMVHJYw@PQB~@I]LYHzAm@qBBkAm@}Ae@_C[m@?_@UMCSGHb@^pApEb@n@V~C\~@[vDmBxEg@rB_@tF}BrPEvGlAtGl@dFfAfBdDjBjApC`@|Je@`LpAfGGfJq@fFKhCw@|GYnEGfDTrLKlAYfACrBdCfFlAnDjBrJFLlAeAvGiFfAyA|A_Eh@cEfBoInByE~@e@|Kr@dBoBd@eAZCzC{ClDm@xBlAb@BhEyAhAsAtASvAl@jASbCiBd@s@f@iBdBcBxAKjAZdAuB`@Uj@eBFkAjBoExBuCf@Zb@|Bl@vAj@n@|ABjBc@rAPbBx@Ej@^t@FbBr@Bj@v@DLGv@f@hAjAaF`CgD|FaPRcBKsDk@uGs@aBR@t@t@tAnCdB|Fl@zCFbA|AdClAvCHt@W`Bn@zASfEWxBJxB_@dACXNRYRAXAnEa@nJ[rFUrAM@Mh@DjAi@rDSbIQf@Rv@IfBQXFfCAnBMzAh@sAd@aDTm@@sAd@s@FoAh@iB`A`DItBe@~F]rBFVTAMCU_AWiCSo@Dw@[uBEuAXwA|@o@l@hAd@dC]bHi@fDsBv@Cx@k@?IPDp@GhANT\`Cm@dGBf@~@hBR~@WtDRt@JUzAI|CkB`CkCfCe@b@]l@@tAgA~D}@ExATbCKZCfBs@zE]|A_AlCMbFnC`CLTB~@vBdBFhAPXVhBQnB^|Dj@vAEJ\rAH??RRk@I\Br@d@d@f@tC?nARlCK^?w@{BCiBc@qAkAu@YmA}DiBi@YtAe@n@?j@c@x@G^?~Be@d@Qp@Y]T@@XDOXt@ZIRpAz@vA?t@]I[f@HlCQnA_A?~@nA}BkCu@eBYkBk@yJm@qE_BsEiF{Lu@kL]uAQ_E}AkH[{DToFAkLl@{Gd@aLb@eOlAkLLkD`@_Eh@_Nf@eFl@{Lw@}A^yAa@{As@sBqAgBs@cEoB}G_BqCmAwAYkAa@o@}DuCe]wFwA_AaDwCaEaGsDuDoL{PO_BNmLGwGSa@QD,2,
40,2,⛅Afternoon Ride,17317.6,2241,2261,25.2,Ride,10.0,2495441878,activity_1561993786.tcx,2650683396.0,2019-07-01T15:09:48Z,2019-07-01T16:09:48Z,(GMT+00:00) Europe/London,3600.0,"[52.915204, -1.432243]","[52.887749, -1.298665]",,,United Kingdom,52.915204,-1.432243,24,4,0,1,0,False,True,False,False,everyone,False,b1300675,False,2650683396,7.728,11.3,132.3,296.4,False,True,148.5,170.0,False,True,46.7,29.2,20,0,False,50.0,2265413,1,a2495441878,__~aIpvvGEcA@MRm@REJD^j@n@^DHDPB\GlAQj@S\eAd@ITKz@?`@GRKZwA|BoA`C_@x@a@nA_@dB_@zBa@bDc@lEM^Cp@e@pDUp@Sx@KTMvASlA?z@TpAvA~Fb@xAJC@]Cc@Ka@Ca@NY|@@~H_BxB_BdEuEj@a@^I~ABz@ObCTpBWpAc@~@?LIvAiBf@YJOZ{@bAiBX{@ZuAl@_Bf@kB\y@V]dCuBlEmBtBw@d@[f@Qx@eA\o@HSZ}BLqAHkB?oCRaBXkBT}@BoAFs@@s@l@mANBJFFTl@OpAw@vAiAh@k@hBqCr@oAPq@Hq@Ci@s@}@[e@WkAYy@Qw@@_@JYF]@QIcBLiEAYUiAAWDYVc@XUL?dAd@LAr@Vn@@VIb@i@T_@j@gBh@_Dh@_IZiBlAkDVEHKhBmF~AqDhBuCvAiB~E{FrAuAbAmAdAcAdCsC^i@~BmCVw@lAg@tEmEvB_CxCeCv@y@fFwDhA_AlDwB|F}C`GoCFOBSEeABs@DWPi@d@k@ZM\DZTLBZEd@[b@g@h@aAX[n@cAHUDYTg@X_@bCeEhAiDr@gBVgAb@yA`AmBjBeDPk@RkAJmADu@@{FLkCx@mHdBiMBu@LqABqARiCFsAAkIPwDb@wDfAgFv@}CZkBVoB\eFZiB\iAn@wAj@}AjNq\|BgGjFgMh@wA|FsNvAuD`@}@Ro@LmBg@_OB_DG_DFiBPaCLo@f@uAnAoC~C_Kz@gDp@oBNo@Hq@LgBFoAAs@Eu@MmAQq@KcCLcBp@kNVeEF}BJgAf@{LRkCTaBTcAp@eBlEcHbAiBr@_BtBwFJe@Be@j@{AhB{FT]Lk@hCmI~AsGXaB^wC~@gKn@sEAa@Ss@GoBFs@XgADY@YC[GWKSi@m@IUeAaFoAoFYcAq@eB}@kBwAsDq@wCmAmDiAwE_BcGkEcQGUWc@U_A]oBqAsFIQ]cBu@iCSaAyAgEg@iAkDqHMq@IQg@gAW_@{AuCmCeGaG{La@m@}@}@_Ao@YKkB]iI_CuCi@]CsBVcACw@UWYSc@O{AMi@S{ASyBScBCs@?oAHyDKkBg@_Dq@oCg@qAc@u@qCcD{CsEg@m@yDaHy@kAwAgCgC_EgA}Aw@_A[k@q@_Bc@o@QO[u@QOa@ReFvDwBtA{AjA?Zl@fBzBlHLv@BfCSbF]~Cm@hE,2,
41,2,⛅Morning Ride,15994.7,2411,2546,49.7,Ride,,2516436422,activity_1561959269.tcx,2672104098.0,2019-07-01T05:34:31Z,2019-07-01T06:34:31Z,(GMT+00:00) Europe/London,3600.0,"[52.887753, -1.298692]","[52.914953, -1.432299]",,,United Kingdom,52.887753,-1.298692,3,0,0,2,0,False,False,False,False,everyone,False,b1300675,False,2672104098,6.634,11.9,79.1,190.8,False,True,144.7,165.0,False,True,52.6,30.4,0,0,False,47.0,2265413,1,a2516436422,chxaIz|{F^{@NEn@ZrAMb@@t@ZLHDNATEVi@bBSx@]zBCbABbANpARz@?\CLi@r@OXM\Ot@m@hFMzA[nC?PDLpB|A`B`At@PnABl@TnB|AFNCXEZo@|Ce@vBaBpIgBzGQzA[dAu@`EY~@SNe@AoFsCgA[gAB_Dr@aA`@YTSZe@bA}A|B}CfHc@p@}BzAqBt@mBrAiBr@gKd@}BReDd@mDz@_ALQRCPBf@r@xIbA`KBtAMtCApAPzIJbC`@bDl@jBNx@PpAL`BZ~IBxCCfB@zBDtDJxBN`A\|DFV`@rDZtB`@fHNpAhAlFH`AXrE\zALbBXjC?x@E~@mAvGi@zBQnAKvAkA|FOjA{AlMqAjHiArEUjA_C~Ju@nC]|AaCjJiDxP_BrIw@lEyIta@s@|D_@zAaCxLqAdH]hCi@|CM`@QTY?{@WWCI?MR?^H~@FvAIjBK`AeBlIc@vCm@dDiBhL[lAQrAa@lBq@rBm@fE]fBOfA_BfI_BrHkAvEe@vCsA`KcAjGk@|D}BjLsDvPe@~Cm@|Ha@vCcA|E_@xAoAzDqAhDe@~AW|Ao@hG_@xBg@fB_ArCs@xCCb@BHLNd@VfCv@n@Z|@R~AdA`A^f@Z`@b@FL@TGjBHj@Pb@R|@@XCT[pA_@jAq@xAO|@YjD]zBg@rFc@vCUnBi@bDCh@@|@NpCVdCF~@DhC?fCM`B@RJb@rBtCl@lANb@JtACfB@d@Ff@Rl@l@hAhB|CzApBh@n@`@Xb@PXFr@Aj@ZN`@@REf@@RBPRXVPnBv@jCz@hDXVFtDJhCOnC[~Bo@r@WJIBUGOKEWHST[t@EhAKl@A^OdAe@fCW|@QnACR?vAK`Aa@tBS\Qn@w@dA_@\gAf@aAz@}ChAw@n@}A|@m@f@c@~@u@|@_C`Gm@hBmApCSXWNUZOf@q@hAKFgAN[@WPe@LiARW?{B_@q@RsAGYFWLa@^_@j@wApAoAzAeBpAiAZmDl@g@Vq@BkAI]JIFMXA\D^Tv@NPLC@Sg@iBa@}Bq@iCIg@IiA`@gCp@eCd@qCLyBPyB^yCn@yDZ}AT}@r@oBrAqCv@iAt@}@Te@FSJwAFORSf@GJIT_@Rw@H}@Ig@Qa@qAeAOJWr@Kx@@X,2,
42,2,"⛅Morning Ride - headwind on a Monday morning, how dare you",15994.7,2411,2546,49.7,Ride,10.0,2494319698,activity_1561959269.tcx,2649492421.0,2019-07-01T05:34:31Z,2019-07-01T06:34:31Z,(GMT+00:00) Europe/London,3600.0,"[52.887753, -1.298692]","[52.914953, -1.432299]",,,United Kingdom,52.887753,-1.298692,3,4,2,2,0,False,True,False,False,everyone,False,b1280786,False,2649492421,6.634,11.9,211.8,510.6,False,True,144.7,165.0,False,True,52.6,30.4,0,0,False,47.0,2265413,1,a2494319698,chxaIz|{F^{@NEn@ZrAMb@@t@ZLHDNATEVi@bBSx@]zBCbABbANpARz@?\CLi@r@OXM\Ot@m@hFMzA[nC?PDLpB|A`B`At@PnABl@TnB|AFNCXEZo@|Ce@vBaBpIgBzGQzA[dAu@`EY~@SNe@AoFsCgA[gAB_Dr@aA`@YTSZe@bA}A|B}CfHc@p@}BzAqBt@mBrAiBr@gKd@}BReDd@mDz@_ALQRCPBf@r@xIbA`KBtAMtCApAPzIJbC`@bDl@jBNx@PpAL`BZ~IBxCCfB@zBDtDJxBN`A\|DFV`@rDZtB`@fHNpAhAlFH`AXrE\zALbBXjC?x@E~@mAvGi@zBQnAKvAkA|FOjA{AlMqAjHiArEUjA_C~Ju@nC]|AaCjJiDxP_BrIw@lEyIta@s@|D_@zAaCxLqAdH]hCi@|CM`@QTY?{@WWCI?MR?^H~@FvAIjBK`AeBlIc@vCm@dDiBhL[lAQrAa@lBq@rBm@fE]fBOfA_BfI_BrHkAvEe@vCsA`KcAjGk@|D}BjLsDvPe@~Cm@|Ha@vCcA|E_@xAoAzDqAhDe@~AW|Ao@hG_@xBg@fB_ArCs@xCCb@BHLNd@VfCv@n@Z|@R~AdA`A^f@Z`@b@FL@TGjBHj@Pb@R|@@XCT[pA_@jAq@xAO|@YjD]zBg@rFc@vCUnBi@bDCh@@|@NpCVdCF~@DhC?fCM`B@RJb@rBtCl@lANb@JtACfB@d@Ff@Rl@l@hAhB|CzApBh@n@`@Xb@PXFr@Aj@ZN`@@REf@@RBPRXVPnBv@jCz@hDXVFtDJhCOnC[~Bo@r@WJIBUGOKEWHST[t@EhAKl@A^OdAe@fCW|@QnACR?vAK`Aa@tBS\Qn@w@dA_@\gAf@aAz@}ChAw@n@}A|@m@f@c@~@u@|@_C`Gm@hBmApCSXWNUZOf@q@hAKFgAN[@WPe@LiARW?{B_@q@RsAGYFWLa@^_@j@wApAoAzAeBpAiAZmDl@g@Vq@BkAI]JIFMXA\D^Tv@NPLC@Sg@iBa@}Bq@iCIg@IiA`@gCp@eCd@qCLyBPyB^yCn@yDZ}AT}@r@oBrAqCv@iAt@}@Te@FSJwAFORSf@GJIT_@Rw@H}@Ig@Qa@qAeAOJWr@Kx@@X,2,
43,2,☀️Afternoon Walk with the baby to get bbq stuff!,2857.0,2286,4384,2.9,Walk,,2489830243,activity_1561810630.tcx,2644715402.0,2019-06-29T12:17:42Z,2019-06-29T13:17:42Z,(GMT+00:00) Europe/London,3600.0,"[52.892391, -1.268588]","[52.891909, -1.269367]",,,United Kingdom,52.892391,-1.268588,0,2,0,2,0,False,False,False,False,everyone,False,g4483697,False,2644715402,1.25,9.7,,,,True,102.5,119.0,False,True,31.1,28.2,0,0,False,6.0,2265413,1,a2489830243,mpyaItwvFe@NGDKEO?MOIi@GOEC{@|BEDQ?IDECAGOYSUGAGBu@QODIASGMQGCQ@]CKBO?kAWEJGn@GLGBk@?UAe@K]ECFB^B~@Er@GRCZEB]FGAUIUEAFWQI?OCC?GPMYB@ECCWN[DU?sAHi@AWFA?b@FL@P@p@E`AOb@CDAHA@BDb@JCCSEG@kGpGLeBI`@[NKBm@t@MREPIDgBh@]QJJPJ@Cf@pCB?a@KKu@EKC[?WF]AQD[PGTa@PKPGH@HKBM?MG[CIGEEOB[Cc@?g@EYFWLOTOM_ASy@C]IJG?ME@LAQJ[CK?FDIC?BIDABSFETu@@aBOW?lHC?BCCJHL?BDEFB?EDZA\BJFDPIH@Jb@Dh@V|AXVCMB@?HQR@@@G@@??FBFL@RPYHGDCDBTGLGPc@JIJAHEV]\Uh@sABOJ[D[Bg@BCHg@HIJDFALMB?BLPRB?HGHCZ@RITCNBZCNH`@?LFH?FCDSHEHGFUB?^Xr@JLFJG\?VDLCj@FDDJ@BBZ@NJHLJB@TDAF@TGb@_@Pg@Zm@EHLv@HJHTJBPIZUB?BFD?TdA@H?h@DJXPP@LOBBRUKP,2,
44,2,☀️Afternoon Run - little jog in the sun to Emma's mum's,3846.6,1297,1333,0.0,Run,0.0,2487764044,activity_1561737977.tcx,2642580755.0,2019-06-28T16:06:22Z,2019-06-28T17:06:22Z,(GMT+00:00) Europe/London,3600.0,"[52.887821, -1.298782]","[52.891879, -1.270593]",,,United Kingdom,52.887821,-1.298782,3,2,0,1,0,False,False,False,False,everyone,False,g4483697,False,2642580755,2.966,4.5,,,,True,99.4,113.0,False,True,31.2,28.6,1,0,False,3.0,2265413,1,a2487764044,mxxaIdw|Fk@VIAM[Qm@QqA?]_@iG]yBGIG?c@JY@YY]u@GAMJGGHQ?g@i@{Ek@oCe@oAWkBKsB?c@?s@Fe@Nu@N]N[^]FKTe@Ro@Ji@Dk@?y@Ec@GGQC_A?_@BIOE?@?O_@uDj@kBt@_@Rc@\UJo@R_@Na@X_@N{Ax@UDGESe@WyBM]EEOAGEEOEEUEGOGiBCqBAOGEIKCQ_@eKAoEM[Cq@I}@{@kFI_BEYqAuDRm@AKHk@?SAC@i@?y@A[EQMOMW?_AEe@WeAGe@K_@Kw@CmABqBL}CC}BIcAQq@KSa@UGOFDP@VFHF@?CMAg@?y@Pi@DYDqCNaEBUHeBFKDAx@CXEv@@VBRJNVJ^TrAR`@Jv@Jf@HTRbADFZ~@LVp@r@FJHDLNn@j@TLf@t@NL\RH?b@d@NDLNTJ`@ZF?b@o@Rk@T_@PQR]BCB@h@y@`@a@^}@Pk@`@_ABMA[]}Aq@gBYsAmAsDY_BIm@@QLYRQPKFG@E,2,
45,2,☀️Afternoon Ride - little ride with wes on his scooter and then headwind!,17601.5,2626,2675,37.6,Ride,10.0,2487532177,activity_1561734156.tcx,2642342108.0,2019-06-28T15:02:39Z,2019-06-28T16:02:39Z,(GMT+00:00) Europe/London,3600.0,"[52.915224, -1.431744]","[52.887747, -1.298818]",,,United Kingdom,52.915224,-1.431744,6,5,0,1,0,False,True,False,False,everyone,False,b1300675,False,2642342108,6.703,10.5,93.2,244.7,False,True,155.5,173.0,False,True,52.6,29.2,0,0,False,76.0,2265413,1,a2487532177,c_~aIlsvGBFGWNk@LMRGZZd@n@^ZDV?`AKhAM^SXaAf@OPU`BMd@y@hAiB`DeAjCm@nC]vBoApL_@|Ca@fBg@jACp@YpAAb@Ht@bBtGl@tBFEDQAWSy@AQBQDKpAAnF{@z@W`CmBxBgClAiARWTMr@KPJn@Bn@QdC\~B]z@[bACb@Wt@aAh@g@b@OJQb@kA|@{Ab@aAp@aDr@sBf@aAl@{@tAyAlCwAtBo@vAs@`ByAt@kA`@gCTmBRqC?aABe@V}@f@_DHeB?sAh@cAJCRHDTAFy@`@kCt@yFb@iBBiBEYKcFs@mC}@uAw@c@a@IQB{@E]QMgAEwAw@aCaDg@y@cBmDGOOy@Ai@HuAOuAKe@Wo@}C_FSa@?UZk@Fa@By@AuBIiCm@wGG{Ah@wCRwAJyANyAr@yF^wDj@_EJe@b@_A`AwCDe@i@uBA_@?kBKe@y@o@cD_BkHuCE?ULOAESB[Zs@v@wCtBiG^oBr@oGNy@Pu@lAqDnAwEjAsDv@aD\iC|@sIn@qCDg@v@eFdC}Kp@iD`@eC`@eBP}@l@aFbAeHPmBV_Bh@sCpAyEbCkLbAmFZqBVmCPeAn@_Bx@gDnAkIdBqKx@uErAkGHaAFmBSyCDQLI~A`@LEHQRwAt@iEr@sCVmAf@gDbB_Ih@yCjGiZ~@{DvHk`@XeAbA{E`BgGReA~AwGpBiJnBgHjAwHf@{EvA{IJe@Tq@^wAFMHCtANzBDjAQd@AfBh@zAPdAGjAWHQDW?_ABc@NQr@QvAMLER[Ly@\yDn@oF`@mB\_AZi@lBeBl@Y|@CZHrBdAf@BVOdBmBj@i@VG`BR\CX]~@cC|BoEh@{@b@_@f@Uf@G~AVh@@d@QtASx@Ar@c@XKt@MvBTtBF`CXL?VY@UGiBAk@F{BBmED}@xCuMNu@D{@[}C[aCq@wGe@_EkAqL{B}PaBuOe@wGi@sKQu@IQQQGQh@qCXyBvBiXDcBRcDFqCl@gK\cBd@yAhAgENu@AsAWoEC}@?oCLw@f@kA\]~AeA`@e@DYIsCD}BA{@GmAMy@}@eEq@uBa@{@e@u@gBoBoDgF_CwDaAiBsBeDa@{@}AsC_EmF_@q@mAoC]]Yg@UGeAf@eIhGeAn@MR@XL`@R^^fA~B~HFbA@~AKhDWnCc@pDUjA,2,
46,2,☁️Morning Ride,15945.7,2194,2194,48.5,Ride,10.0,2486528548,activity_1561699941.tcx,2641310219.0,2019-06-28T05:32:27Z,2019-06-28T06:32:27Z,(GMT+00:00) Europe/London,3600.0,"[52.887676, -1.298619]","[52.915077, -1.431579]",,,United Kingdom,52.887676,-1.298619,22,6,0,2,0,False,True,False,False,everyone,False,b1300675,False,2641310219,7.268,10.7,119.6,262.4,False,True,154.7,178.0,False,True,52.6,30.4,10,0,False,63.0,2265413,1,a2486528548,_hxaIp|{FPa@X@~@TjAIt@P`@TFJ?TEV_@jAg@~BQvACjABlAFd@VdA?RAPCNg@j@Q\Un@Kd@Id@G|@k@bGS~A?PBNDNTR|DdCn@LjAA`@P|BfBFXC^yAtGqBfK[hA_@fA{@jDYt@e@`Dm@nBUVKB[EkCuAcBeAs@Wi@Eg@BaCf@yAf@YRUVu@|AkA~AeDlHQ\SXcCbBmBv@}AlAeBt@g@JeKV{CZqH|AaALGFI\Bx@d@nG^`Ef@fEFbABhAMnC?bBN`JL|CHp@RbAj@hBRdAHl@L`B^bJDfIA`BDpCTtD`@pEx@rF\vCn@~HJl@n@fCVdBt@zId@nE?fAAVKl@S~@u@bEYrAWzAY~BgAfFU|A_@vD]dCw@|Fc@dCeD~Mm@pCyAtFm@nCk@lB{@fDo@xCm@xCO~@gBhIwBxKmAhGMbAiAfFmAnGaBvHo@jDa@dBSvAo@hC{@~Dm@hDs@jCUbBo@|DMd@INIHa@EmA]IBIXLtBB|@KpBc@rCgBrIs@rE]lBWjAcAdGWjBe@jCY~@]|@uAfJkAtGg@fCuA`GaA`D[zASjB[hCwArJQ~@[lCk@vCeAzEiE~S_AxGs@zGa@pCe@tBy@xC}ApEgBnGSz@QrBU~AWxB[tBQf@]t@c@~Aq@jBYhACP@NFLTRxEfB`AXfDhB`@\\b@HTBXAlBBXZdADX@XCZ}@zCe@nAS~@KbA}@tFw@vGa@tEO`AUz@Gh@Ab@L~EZtCDbABdAHbAUlD?VFRvBlDt@xANj@Fn@@r@CjA@l@Jh@Pd@x@jBt@pAv@jA~AnBr@f@ZN\Dh@Eb@NJNHR?TCdADRHLp@b@fBp@zBf@jEl@xADxEOtCYpCw@h@W@QGO[KMT[fAShEs@bDG`@KzFIbAi@dDM^y@nAo@b@mAr@mDnAkAt@w@^iBxAKJk@lAoA~Dc@jA]jAa@fAoA~BIHg@NsAvBWJw@By@ZYFmBNe@?aAQg@E}@P_AKe@Fc@Ti@t@yAxA{AbBmBrA{A`@{Et@YBkAKMBQJUb@I`@Db@^lANFHMASe@qBc@iCOa@]iBMiA@s@V{Bb@wATiAb@}Cj@uGNoAt@mEn@sC\cAj@uAhAmBjAiBZq@Pu@Hs@DMHKHEVCXKR[Lc@Fu@@s@AQOWe@_@Ya@KKIJ,2,
47,2,⛅Afternoon Run - NYRR pride 5k,5021.4,1534,1541,0.0,Run,1.0,2482348715,activity_1561563711.tcx,2637020513.0,2019-06-26T15:41:56Z,2019-06-26T16:41:56Z,(GMT+00:00) Europe/London,3600.0,"[52.887597, -1.298576]","[52.888544, -1.299198]",,,United Kingdom,52.887597,-1.298576,6,4,0,1,0,False,False,False,False,everyone,False,g4483697,False,2637020513,3.259,5.1,,,,True,121.4,139.0,False,True,31.1,29.2,4,0,False,6.0,2265413,1,a2482348715,eoxaI~u{Ff@mETgCNmDGkCK}@UeAg@uAWkAuA_EKc@BUfBeAn@e@VMtAmAz@c@h@e@XQJKVUJCLAd@BXLTVt@|Al@fAZ`@JFv@`ABTJFv@pABL|@rAh@bAZb@pAzBnAnBVh@bAbBb@v@RZf@l@`@h@`BnCx@hAL\h@d@TXp@jAP`@pA~DVzAFr@Nn@H`B?d@IfACv@@z@Dt@Cd@M^GJi@d@IDc@HUPi@VWzAQNa@?IDo@GUKWIc@GKCUQk@U_@[i@YQOEK?a@FY?i@Jq@Ru@NaAVgAf@oCPq@^mBZeBDg@ToABa@`@eATeABUAI_A_BiAcB[m@s@_Ay@aBg@m@Wg@{@sA]s@SUUa@c@e@e@q@m@aAk@gAW[e@_A{@{@oCyDOe@Ou@KWSOOUIGm@SM@[b@_At@WJo@p@UFg@XYRe@b@UHcAp@c@`@IPAFZl@h@hBn@zANl@^fAVhAFb@@r@CvFKxAQ|@QxAa@rDo@dCu@tBYd@y@l@m@RIF_Br@WHq@ZKHGJCP@P\tBF`ATdANfAFzBNhBH@HKZO,2,
